Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-06-07,CN,China,WPRO,562,114667,36,5106
2021-06-08,CN,China,WPRO,24,114691,26,5132
2021-06-09,CN,China,WPRO,237,114928,22,5154
2021-06-10,CN,China,WPRO,289,115217,25,5179
2021-06-11,CN,China,WPRO,281,115498,28,5207
2021-06-12,CN,China,WPRO,317,115815,24,5231
2021-06-13,CN,China,WPRO,288,116103,26,5257
2021-06-14,CN,China,WPRO,198,116301,26,5283
2021-06-15,CN,China,WPRO,206,116507,15,5298
2021-06-16,CN,China,WPRO,156,116663,8,5306
2021-06-17,CN,China,WPRO,190,116853,18,5324
2021-06-18,CN,China,WPRO,197,117050,19,5343
2021-06-19,CN,China,WPRO,219,117269,21,5364
2021-06-20,CN,China,WPRO,152,117421,20,5384
2021-06-21,CN,China,WPRO,127,117548,11,5395
2021-06-22,CN,China,WPRO,101,117649,20,5415
2021-06-23,CN,China,WPRO,109,117758,6,5421
2021-06-24,CN,China,WPRO,121,117879,24,5445
2021-06-25,CN,China,WPRO,161,118040,6,5451
2021-06-26,CN,China,WPRO,105,118145,5,5456
2021-06-27,CN,China,WPRO,96,118241,13,5469
2021-06-28,CN,China,WPRO,117,118358,9,5478
2021-06-29,CN,China,WPRO,81,118439,3,5481
2021-06-30,CN,China,WPRO,64,118503,9,5490
2021-07-01,CN,China,WPRO,69,118572,5,5495
2021-07-02,CN,China,WPRO,72,118644,13,5508
2021-07-03,CN,China,WPRO,92,118736,15,5523
2021-07-04,CN,China,WPRO,96,118832,10,5533
2021-07-05,CN,China,WPRO,64,118896,2,5535
2021-07-06,CN,China,WPRO,53,118949,2,5537
2021-07-07,CN,China,WPRO,87,119036,17,5554
2021-07-08,CN,China,WPRO,58,119094,9,5563
2021-07-09,CN,China,WPRO,47,119141,3,5566
2021-07-10,CN,China,WPRO,63,119204,12,5578
2021-07-11,CN,China,WPRO,58,119262,6,5584
2021-07-12,CN,China,WPRO,59,119321,4,5588
2021-07-13,CN,China,WPRO,53,119374,1,5589
2021-07-14,CN,China,WPRO,53,119427,6,5595
2021-07-15,CN,China,WPRO,58,119485,6,5601
2021-07-16,CN,China,WPRO,54,119539,6,5607
2021-07-17,CN,China,WPRO,63,119602,4,5611
2021-07-18,CN,China,WPRO,45,119647,1,5612
2021-07-19,CN,China,WPRO,51,119698,4,5616
2021-07-20,CN,China,WPRO,86,119784,1,5617
2021-07-21,CN,China,WPRO,53,119837,4,5621
2021-07-22,CN,China,WPRO,81,119918,5,5626
2021-07-23,CN,China,WPRO,82,120000,4,5630
2021-07-24,CN,China,WPRO,61,120061,2,5632
2021-07-25,CN,China,WPRO,59,120120,2,5634
2021-07-26,CN,China,WPRO,93,120213,0,5634
2021-07-27,CN,China,WPRO,82,120295,0,5634
2021-07-28,CN,China,WPRO,104,120399,1,5635
2021-07-29,CN,China,WPRO,70,120469,0,5635
2021-07-30,CN,China,WPRO,84,120553,0,5635
2021-07-31,CN,China,WPRO,82,120635,0,5635
2021-08-01,CN,China,WPRO,87,120722,0,5635
2021-08-02,CN,China,WPRO,115,120837,2,5637
2021-08-03,CN,China,WPRO,107,120944,0,5637
2021-08-04,CN,China,WPRO,123,121067,2,5639
2021-08-05,CN,China,WPRO,108,121175,0,5639
2021-08-06,CN,China,WPRO,141,121316,0,5639
2021-08-07,CN,China,WPRO,121,121437,3,5642
2021-08-08,CN,China,WPRO,113,121550,12,5654
2021-08-09,CN,China,WPRO,134,121684,3,5657
2021-08-10,CN,China,WPRO,153,121837,4,5661
2021-08-11,CN,China,WPRO,123,121960,1,5662
2021-08-12,CN,China,WPRO,98,122058,2,5664
2021-08-13,CN,China,WPRO,110,122168,1,5665
2021-08-14,CN,China,WPRO,87,122255,2,5667
2021-08-15,CN,China,WPRO,62,122317,2,5669
2021-08-16,CN,China,WPRO,61,122378,0,5669
2021-08-17,CN,China,WPRO,55,122433,0,5669
2021-08-18,CN,China,WPRO,49,122482,0,5669
2021-08-19,CN,China,WPRO,60,122542,0,5669
2021-08-20,CN,China,WPRO,44,122586,5,5674
2021-08-21,CN,China,WPRO,31,122617,1,5675
2021-08-22,CN,China,WPRO,45,122662,1,5676
2021-08-23,CN,China,WPRO,36,122698,0,5676
2021-08-24,CN,China,WPRO,46,122744,0,5676
2021-08-25,CN,China,WPRO,33,122777,1,5677
2021-08-26,CN,China,WPRO,32,122809,1,5678
2021-08-27,CN,China,WPRO,43,122852,2,5680
2021-08-28,CN,China,WPRO,45,122897,1,5681
2021-08-29,CN,China,WPRO,45,122942,0,5681
2021-08-30,CN,China,WPRO,53,122995,1,5682
2021-08-31,CN,China,WPRO,48,123043,0,5682
2021-09-01,CN,China,WPRO,25,123068,1,5683
2021-09-02,CN,China,WPRO,35,123103,1,5684
2021-09-03,CN,China,WPRO,28,123131,1,5685
2021-09-04,CN,China,WPRO,38,123169,0,5685
2021-09-05,CN,China,WPRO,30,123199,0,5685
2021-09-06,CN,China,WPRO,32,123231,0,5685
2021-09-07,CN,China,WPRO,54,123285,0,5685
2021-09-08,CN,China,WPRO,37,123322,0,5685
2021-09-09,CN,China,WPRO,39,123361,0,5685
2021-09-10,CN,China,WPRO,25,123386,1,5686
2021-09-11,CN,China,WPRO,37,123423,1,5687
2021-09-12,CN,China,WPRO,55,123478,0,5687
2021-09-13,CN,China,WPRO,66,123544,0,5687
2021-09-14,CN,China,WPRO,98,123642,1,5688
2021-09-15,CN,China,WPRO,80,123722,0,5688
2021-09-16,CN,China,WPRO,86,123808,0,5688
2021-09-17,CN,China,WPRO,96,123904,0,5688
2021-09-18,CN,China,WPRO,57,123961,0,5688
2021-09-19,CN,China,WPRO,77,124038,0,5688
2021-09-20,CN,China,WPRO,64,124102,1,5689
2021-09-21,CN,China,WPRO,83,124185,0,5689
2021-09-22,CN,China,WPRO,47,124232,0,5689
2021-09-23,CN,China,WPRO,51,124283,1,5690
2021-09-24,CN,China,WPRO,65,124348,0,5690
2021-09-25,CN,China,WPRO,53,124401,0,5690
2021-09-26,CN,China,WPRO,43,124444,0,5690
2021-09-27,CN,China,WPRO,51,124495,0,5690
2021-09-28,CN,China,WPRO,43,124538,1,5691
2021-09-29,CN,China,WPRO,53,124591,0,5691
2021-09-30,CN,China,WPRO,38,124629,0,5691
2021-10-01,CN,China,WPRO,44,124673,0,5691
2021-10-02,CN,China,WPRO,56,124729,1,5692
2021-10-03,CN,China,WPRO,43,124772,0,5692
2021-10-04,CN,China,WPRO,33,124805,0,5692
2021-10-05,CN,China,WPRO,38,124843,1,5693
2021-10-06,CN,China,WPRO,41,124884,0,5693
2021-10-07,CN,China,WPRO,36,124920,0,5693
2021-10-08,CN,China,WPRO,34,124954,0,5693
2021-10-09,CN,China,WPRO,33,124987,1,5694
2021-10-10,CN,China,WPRO,36,125023,1,5695
2021-10-11,CN,China,WPRO,32,125055,0,5695
2021-10-12,CN,China,WPRO,30,125085,0,5695
2021-10-13,CN,China,WPRO,30,125115,0,5695
2021-10-14,CN,China,WPRO,28,125143,0,5695
2021-10-15,CN,China,WPRO,19,125162,0,5695
2021-10-16,CN,China,WPRO,27,125189,0,5695
2021-10-17,CN,China,WPRO,37,125226,0,5695
2021-10-18,CN,China,WPRO,28,125254,0,5695
2021-10-19,CN,China,WPRO,30,125284,0,5695
2021-10-20,CN,China,WPRO,38,125322,0,5695
2021-10-21,CN,China,WPRO,29,125351,0,5695
2021-10-22,CN,China,WPRO,51,125402,0,5695
2021-10-23,CN,China,WPRO,60,125462,0,5695
2021-10-24,CN,China,WPRO,56,125518,0,5695
2021-10-25,CN,China,WPRO,47,125565,0,5695
2021-10-26,CN,China,WPRO,55,125620,1,5696
2021-10-27,CN,China,WPRO,66,125686,0,5696
2021-10-28,CN,China,WPRO,52,125738,0,5696
2021-10-29,CN,China,WPRO,72,125810,0,5696
2021-10-30,CN,China,WPRO,88,125898,0,5696
2021-10-31,CN,China,WPRO,81,125979,0,5696
2021-11-01,CN,China,WPRO,99,126078,0,5696
2021-11-02,CN,China,WPRO,77,126155,0,5696
2021-11-03,CN,China,WPRO,115,126270,0,5696
2021-11-04,CN,China,WPRO,114,126384,0,5696
2021-11-05,CN,China,WPRO,87,126471,0,5696
2021-11-06,CN,China,WPRO,63,126534,0,5696
2021-11-07,CN,China,WPRO,82,126616,0,5696
2021-11-08,CN,China,WPRO,94,126710,0,5696
2021-11-09,CN,China,WPRO,65,126775,0,5696
2021-11-10,CN,China,WPRO,61,126836,1,5697
2021-11-11,CN,China,WPRO,72,126908,0,5697
2021-11-12,CN,China,WPRO,110,127018,0,5697
2021-11-13,CN,China,WPRO,86,127104,0,5697
2021-11-14,CN,China,WPRO,95,127199,0,5697
2021-11-15,CN,China,WPRO,61,127260,0,5697
2021-11-16,CN,China,WPRO,37,127297,0,5697
2021-11-17,CN,China,WPRO,34,127331,0,5697
2021-11-18,CN,China,WPRO,43,127374,0,5697
2021-11-19,CN,China,WPRO,31,127405,0,5697
2021-11-20,CN,China,WPRO,34,127439,0,5697
2021-11-21,CN,China,WPRO,24,127463,0,5697
2021-11-22,CN,China,WPRO,49,127512,0,5697
2021-11-23,CN,China,WPRO,25,127537,0,5697
2021-11-24,CN,China,WPRO,35,127572,0,5697
2021-11-25,CN,China,WPRO,30,127602,0,5697
2021-11-26,CN,China,WPRO,29,127631,0,5697
